date_time,Month,Day,Year,Average_Rate_kW,Day,Week,Use_kWh
6/16/2011 15:30,6,16,2011,193.54,5,15,48.385
6/16/2011 15:45,6,16,2011,193.54,5,15,48.385
6/16/2011 16:00,6,16,2011,186.62,5,16,46.655
6/16/2011 16:15,6,16,2011,193.54,5,16,48.385
6/16/2011 16:30,6,16,2011,193.54,5,16,48.385
6/16/2011 16:45,6,16,2011,179.71,5,16,44.9275
6/16/2011 17:00,6,16,2011,179.71,5,17,44.9275
6/16/2011 17:15,6,16,2011,179.71,5,17,44.9275
6/16/2011 17:30,6,16,2011,172.8,5,17,43.2
6/16/2011 17:45,6,16,2011,179.71,5,17,44.9275
6/16/2011 18:00,6,16,2011,172.8,5,18,43.2
6/16/2011 18:15,6,16,2011,165.89,5,18,41.4725
6/16/2011 18:30,6,16,2011,172.8,5,18,43.2
6/16/2011 18:45,6,16,2011,165.89,5,18,41.4725
6/16/2011 19:00,6,16,2011,165.89,5,19,41.4725
6/16/2011 19:15,6,16,2011,165.89,5,19,41.4725
6/16/2011 19:30,6,16,2011,165.89,5,19,41.4725
6/16/2011 19:45,6,16,2011,172.8,5,19,43.2
6/16/2011 20:00,6,16,2011,165.89,5,20,41.4725
6/16/2011 20:15,6,16,2011,165.89,5,20,41.4725
6/16/2011 20:30,6,16,2011,165.89,5,20,41.4725
6/16/2011 20:45,6,16,2011,165.89,5,20,41.4725
6/16/2011 21:00,6,16,2011,165.89,5,21,41.4725
6/16/2011 21:15,6,16,2011,165.89,5,21,41.4725
6/16/2011 21:30,6,16,2011,165.89,5,21,41.4725
6/16/2011 21:45,6,16,2011,158.98,5,21,39.745
6/16/2011 22:00,6,16,2011,158.98,5,22,39.745
6/16/2011 22:15,6,16,2011,110.59,5,22,27.6475
6/16/2011 22:30,6,16,2011,103.68,5,22,25.92
6/16/2011 22:45,6,16,2011,103.68,5,22,25.92
6/16/2011 23:00,6,16,2011,103.68,5,23,25.92
6/16/2011 23:15,6,16,2011,103.68,5,23,25.92
6/16/2011 23:30,6,16,2011,103.68,5,23,25.92
6/16/2011 23:45,6,16,2011,103.68,5,23,25.92
6/17/2011 0:00,6,17,2011,103.68,6,0,25.92
6/17/2011 0:15,6,17,2011,103.68,6,0,25.92
6/17/2011 0:30,6,17,2011,103.68,6,0,25.92
6/17/2011 0:45,6,17,2011,110.59,6,0,27.6475
6/17/2011 1:00,6,17,2011,103.68,6,1,25.92
6/17/2011 1:15,6,17,2011,103.68,6,1,25.92
6/17/2011 1:30,6,17,2011,103.68,6,1,25.92
6/17/2011 1:45,6,17,2011,103.68,6,1,25.92
6/17/2011 2:00,6,17,2011,96.77,6,2,24.1925
6/17/2011 2:15,6,17,2011,110.59,6,2,27.6475
6/17/2011 2:30,6,17,2011,96.77,6,2,24.1925
6/17/2011 2:45,6,17,2011,103.68,6,2,25.92
6/17/2011 3:00,6,17,2011,103.68,6,3,25.92
6/17/2011 3:15,6,17,2011,110.59,6,3,27.6475
6/17/2011 3:30,6,17,2011,103.68,6,3,25.92
6/17/2011 3:45,6,17,2011,103.68,6,3,25.92
6/17/2011 4:00,6,17,2011,103.68,6,4,25.92
6/17/2011 4:15,6,17,2011,96.77,6,4,24.1925
6/17/2011 4:30,6,17,2011,103.68,6,4,25.92
6/17/2011 4:45,6,17,2011,103.68,6,4,25.92
6/17/2011 5:00,6,17,2011,103.68,6,5,25.92
6/17/2011 5:15,6,17,2011,103.68,6,5,25.92
6/17/2011 5:30,6,17,2011,96.77,6,5,24.1925
6/17/2011 5:45,6,17,2011,103.68,6,5,25.92
6/17/2011 6:00,6,17,2011,103.68,6,6,25.92
6/17/2011 6:15,6,17,2011,103.68,6,6,25.92
6/17/2011 6:30,6,17,2011,96.77,6,6,24.1925
6/17/2011 6:45,6,17,2011,103.68,6,6,25.92
6/17/2011 7:00,6,17,2011,103.68,6,7,25.92
6/17/2011 7:15,6,17,2011,172.8,6,7,43.2
6/17/2011 7:30,6,17,2011,165.89,6,7,41.4725
6/17/2011 7:45,6,17,2011,158.98,6,7,39.745
6/17/2011 8:00,6,17,2011,165.89,6,8,41.4725
6/17/2011 8:15,6,17,2011,165.89,6,8,41.4725
6/17/2011 8:30,6,17,2011,165.89,6,8,41.4725
6/17/2011 8:45,6,17,2011,165.89,6,8,41.4725
6/17/2011 9:00,6,17,2011,165.89,6,9,41.4725
6/17/2011 9:15,6,17,2011,172.8,6,9,43.2
6/17/2011 9:30,6,17,2011,165.89,6,9,41.4725
6/17/2011 9:45,6,17,2011,179.71,6,9,44.9275
6/17/2011 10:00,6,17,2011,179.71,6,10,44.9275
6/17/2011 10:15,6,17,2011,179.71,6,10,44.9275
6/17/2011 10:30,6,17,2011,179.71,6,10,44.9275
6/17/2011 10:45,6,17,2011,179.71,6,10,44.9275
6/17/2011 11:00,6,17,2011,179.71,6,11,44.9275
6/17/2011 11:15,6,17,2011,179.71,6,11,44.9275
6/17/2011 11:30,6,17,2011,179.71,6,11,44.9275
6/17/2011 11:45,6,17,2011,179.71,6,11,44.9275
6/17/2011 12:00,6,17,2011,179.71,6,12,44.9275
6/17/2011 12:15,6,17,2011,179.71,6,12,44.9275
6/17/2011 12:30,6,17,2011,179.71,6,12,44.9275
6/17/2011 12:45,6,17,2011,179.71,6,12,44.9275
6/17/2011 13:00,6,17,2011,179.71,6,13,44.9275
6/17/2011 13:15,6,17,2011,186.62,6,13,46.655
6/17/2011 13:30,6,17,2011,186.62,6,13,46.655
6/17/2011 13:45,6,17,2011,179.71,6,13,44.9275
6/17/2011 14:00,6,17,2011,186.62,6,14,46.655
6/17/2011 14:15,6,17,2011,186.62,6,14,46.655
6/17/2011 14:30,6,17,2011,179.71,6,14,44.9275
6/17/2011 14:45,6,17,2011,186.62,6,14,46.655
6/17/2011 15:00,6,17,2011,179.71,6,15,44.9275
6/17/2011 15:15,6,17,2011,186.62,6,15,46.655
6/17/2011 15:30,6,17,2011,179.71,6,15,44.9275
6/17/2011 15:45,6,17,2011,179.71,6,15,44.9275
6/17/2011 16:00,6,17,2011,179.71,6,16,44.9275
6/17/2011 16:15,6,17,2011,179.71,6,16,44.9275
6/17/2011 16:30,6,17,2011,172.8,6,16,43.2
6/17/2011 16:45,6,17,2011,179.71,6,16,44.9275
6/17/2011 17:00,6,17,2011,172.8,6,17,43.2
6/17/2011 17:15,6,17,2011,172.8,6,17,43.2
6/17/2011 17:30,6,17,2011,172.8,6,17,43.2
6/17/2011 17:45,6,17,2011,172.8,6,17,43.2
6/17/2011 18:00,6,17,2011,158.98,6,18,39.745
6/17/2011 18:15,6,17,2011,165.89,6,18,41.4725
6/17/2011 18:30,6,17,2011,165.89,6,18,41.4725
6/17/2011 18:45,6,17,2011,165.89,6,18,41.4725
6/17/2011 19:00,6,17,2011,165.89,6,19,41.4725
6/17/2011 19:15,6,17,2011,158.98,6,19,39.745
6/17/2011 19:30,6,17,2011,165.89,6,19,41.4725
6/17/2011 19:45,6,17,2011,158.98,6,19,39.745
6/17/2011 20:00,6,17,2011,158.98,6,20,39.745
6/17/2011 20:15,6,17,2011,158.98,6,20,39.745
6/17/2011 20:30,6,17,2011,158.98,6,20,39.745
6/17/2011 20:45,6,17,2011,158.98,6,20,39.745
6/17/2011 21:00,6,17,2011,158.98,6,21,39.745
6/17/2011 21:15,6,17,2011,158.98,6,21,39.745
6/17/2011 21:30,6,17,2011,165.89,6,21,41.4725
6/17/2011 21:45,6,17,2011,165.89,6,21,41.4725
6/17/2011 22:00,6,17,2011,158.98,6,22,39.745
6/17/2011 22:15,6,17,2011,110.59,6,22,27.6475
6/17/2011 22:30,6,17,2011,103.68,6,22,25.92
6/17/2011 22:45,6,17,2011,103.68,6,22,25.92
6/17/2011 23:00,6,17,2011,103.68,6,23,25.92
6/17/2011 23:15,6,17,2011,96.77,6,23,24.1925
6/17/2011 23:30,6,17,2011,103.68,6,23,25.92
6/17/2011 23:45,6,17,2011,110.59,6,23,27.6475
6/18/2011 0:00,6,18,2011,96.77,7,0,24.1925
6/18/2011 0:15,6,18,2011,103.68,7,0,25.92
6/18/2011 0:30,6,18,2011,103.68,7,0,25.92
6/18/2011 0:45,6,18,2011,103.68,7,0,25.92
6/18/2011 1:00,6,18,2011,103.68,7,1,25.92
6/18/2011 1:15,6,18,2011,103.68,7,1,25.92
6/18/2011 1:30,6,18,2011,96.77,7,1,24.1925
6/18/2011 1:45,6,18,2011,103.68,7,1,25.92
6/18/2011 2:00,6,18,2011,103.68,7,2,25.92
6/18/2011 2:15,6,18,2011,96.77,7,2,24.1925
6/18/2011 2:30,6,18,2011,103.68,7,2,25.92
6/18/2011 2:45,6,18,2011,103.68,7,2,25.92
6/18/2011 3:00,6,18,2011,103.68,7,3,25.92
6/18/2011 3:15,6,18,2011,96.77,7,3,24.1925
6/18/2011 3:30,6,18,2011,103.68,7,3,25.92
6/18/2011 3:45,6,18,2011,103.68,7,3,25.92
6/18/2011 4:00,6,18,2011,110.59,7,4,27.6475
6/18/2011 4:15,6,18,2011,103.68,7,4,25.92
6/18/2011 4:30,6,18,2011,96.77,7,4,24.1925
6/18/2011 4:45,6,18,2011,103.68,7,4,25.92
6/18/2011 5:00,6,18,2011,103.68,7,5,25.92
6/18/2011 5:15,6,18,2011,96.77,7,5,24.1925
6/18/2011 5:30,6,18,2011,103.68,7,5,25.92
6/18/2011 5:45,6,18,2011,103.68,7,5,25.92
6/18/2011 6:00,6,18,2011,103.68,7,6,25.92
6/18/2011 6:15,6,18,2011,96.77,7,6,24.1925
6/18/2011 6:30,6,18,2011,103.68,7,6,25.92
6/18/2011 6:45,6,18,2011,103.68,7,6,25.92
6/18/2011 7:00,6,18,2011,103.68,7,7,25.92
6/18/2011 7:15,6,18,2011,96.77,7,7,24.1925
6/18/2011 7:30,6,18,2011,103.68,7,7,25.92
6/18/2011 7:45,6,18,2011,103.68,7,7,25.92
6/18/2011 8:00,6,18,2011,96.77,7,8,24.1925
6/18/2011 8:15,6,18,2011,165.89,7,8,41.4725
6/18/2011 8:30,6,18,2011,165.89,7,8,41.4725
6/18/2011 8:45,6,18,2011,158.98,7,8,39.745
6/18/2011 9:00,6,18,2011,152.06,7,9,38.015
6/18/2011 9:15,6,18,2011,165.89,7,9,41.4725
6/18/2011 9:30,6,18,2011,165.89,7,9,41.4725
6/18/2011 9:45,6,18,2011,158.98,7,9,39.745
6/18/2011 10:00,6,18,2011,158.98,7,10,39.745
6/18/2011 10:15,6,18,2011,158.98,7,10,39.745
6/18/2011 10:30,6,18,2011,165.89,7,10,41.4725
6/18/2011 10:45,6,18,2011,158.98,7,10,39.745
6/18/2011 11:00,6,18,2011,158.98,7,11,39.745
6/18/2011 11:15,6,18,2011,165.89,7,11,41.4725
6/18/2011 11:30,6,18,2011,158.98,7,11,39.745
6/18/2011 11:45,6,18,2011,158.98,7,11,39.745
6/18/2011 12:00,6,18,2011,158.98,7,12,39.745
6/18/2011 12:15,6,18,2011,158.98,7,12,39.745
6/18/2011 12:30,6,18,2011,158.98,7,12,39.745
6/18/2011 12:45,6,18,2011,165.89,7,12,41.4725
6/18/2011 13:00,6,18,2011,158.98,7,13,39.745
6/18/2011 13:15,6,18,2011,158.98,7,13,39.745
6/18/2011 13:30,6,18,2011,158.98,7,13,39.745
6/18/2011 13:45,6,18,2011,158.98,7,13,39.745
6/18/2011 14:00,6,18,2011,158.98,7,14,39.745
6/18/2011 14:15,6,18,2011,158.98,7,14,39.745
6/18/2011 14:30,6,18,2011,158.98,7,14,39.745
6/18/2011 14:45,6,18,2011,158.98,7,14,39.745
6/18/2011 15:00,6,18,2011,165.89,7,15,41.4725
6/18/2011 15:15,6,18,2011,158.98,7,15,39.745
6/18/2011 15:30,6,18,2011,158.98,7,15,39.745
6/18/2011 15:45,6,18,2011,158.98,7,15,39.745
6/18/2011 16:00,6,18,2011,165.89,7,16,41.4725
6/18/2011 16:15,6,18,2011,158.98,7,16,39.745
6/18/2011 16:30,6,18,2011,158.98,7,16,39.745
6/18/2011 16:45,6,18,2011,158.98,7,16,39.745
6/18/2011 17:00,6,18,2011,165.89,7,17,41.4725
6/18/2011 17:15,6,18,2011,158.98,7,17,39.745
6/18/2011 17:30,6,18,2011,158.98,7,17,39.745
6/18/2011 17:45,6,18,2011,165.89,7,17,41.4725
6/18/2011 18:00,6,18,2011,152.06,7,18,38.015
6/18/2011 18:15,6,18,2011,158.98,7,18,39.745
6/18/2011 18:30,6,18,2011,152.06,7,18,38.015
6/18/2011 18:45,6,18,2011,158.98,7,18,39.745
6/18/2011 19:00,6,18,2011,152.06,7,19,38.015
6/18/2011 19:15,6,18,2011,152.06,7,19,38.015
6/18/2011 19:30,6,18,2011,158.98,7,19,39.745
6/18/2011 19:45,6,18,2011,152.06,7,19,38.015
6/18/2011 20:00,6,18,2011,158.98,7,20,39.745
6/18/2011 20:15,6,18,2011,103.68,7,20,25.92
6/18/2011 20:30,6,18,2011,103.68,7,20,25.92
6/18/2011 20:45,6,18,2011,103.68,7,20,25.92
6/18/2011 21:00,6,18,2011,103.68,7,21,25.92
6/18/2011 21:15,6,18,2011,103.68,7,21,25.92
6/18/2011 21:30,6,18,2011,103.68,7,21,25.92
6/18/2011 21:45,6,18,2011,103.68,7,21,25.92
6/18/2011 22:00,6,18,2011,96.77,7,22,24.1925
6/18/2011 22:15,6,18,2011,103.68,7,22,25.92
6/18/2011 22:30,6,18,2011,110.59,7,22,27.6475
6/18/2011 22:45,6,18,2011,96.77,7,22,24.1925
6/18/2011 23:00,6,18,2011,103.68,7,23,25.92
6/18/2011 23:15,6,18,2011,110.59,7,23,27.6475
6/18/2011 23:30,6,18,2011,96.77,7,23,24.1925
6/18/2011 23:45,6,18,2011,110.59,7,23,27.6475
6/19/2011 0:00,6,19,2011,103.68,1,0,25.92
6/19/2011 0:15,6,19,2011,96.77,1,0,24.1925
6/19/2011 0:30,6,19,2011,110.59,1,0,27.6475
6/19/2011 0:45,6,19,2011,103.68,1,0,25.92
6/19/2011 1:00,6,19,2011,96.77,1,1,24.1925
6/19/2011 1:15,6,19,2011,103.68,1,1,25.92
6/19/2011 1:30,6,19,2011,103.68,1,1,25.92
6/19/2011 1:45,6,19,2011,103.68,1,1,25.92
6/19/2011 2:00,6,19,2011,103.68,1,2,25.92
6/19/2011 2:15,6,19,2011,103.68,1,2,25.92
6/19/2011 2:30,6,19,2011,103.68,1,2,25.92
6/19/2011 2:45,6,19,2011,103.68,1,2,25.92
6/19/2011 3:00,6,19,2011,96.77,1,3,24.1925
6/19/2011 3:15,6,19,2011,103.68,1,3,25.92
6/19/2011 3:30,6,19,2011,103.68,1,3,25.92
6/19/2011 3:45,6,19,2011,103.68,1,3,25.92
6/19/2011 4:00,6,19,2011,110.59,1,4,27.6475
6/19/2011 4:15,6,19,2011,96.77,1,4,24.1925
6/19/2011 4:30,6,19,2011,103.68,1,4,25.92
6/19/2011 4:45,6,19,2011,103.68,1,4,25.92
6/19/2011 5:00,6,19,2011,103.68,1,5,25.92
6/19/2011 5:15,6,19,2011,103.68,1,5,25.92
6/19/2011 5:30,6,19,2011,103.68,1,5,25.92
6/19/2011 5:45,6,19,2011,96.77,1,5,24.1925
6/19/2011 6:00,6,19,2011,103.68,1,6,25.92
6/19/2011 6:15,6,19,2011,103.68,1,6,25.92
6/19/2011 6:30,6,19,2011,103.68,1,6,25.92
6/19/2011 6:45,6,19,2011,96.77,1,6,24.1925
6/19/2011 7:00,6,19,2011,103.68,1,7,25.92
6/19/2011 7:15,6,19,2011,103.68,1,7,25.92
6/19/2011 7:30,6,19,2011,96.77,1,7,24.1925
6/19/2011 7:45,6,19,2011,96.77,1,7,24.1925
6/19/2011 8:00,6,19,2011,103.68,1,8,25.92
6/19/2011 8:15,6,19,2011,103.68,1,8,25.92
6/19/2011 8:30,6,19,2011,103.68,1,8,25.92
6/19/2011 8:45,6,19,2011,96.77,1,8,24.1925
6/19/2011 9:00,6,19,2011,110.59,1,9,27.6475
6/19/2011 9:15,6,19,2011,158.98,1,9,39.745
6/19/2011 9:30,6,19,2011,158.98,1,9,39.745
6/19/2011 9:45,6,19,2011,158.98,1,9,39.745
6/19/2011 10:00,6,19,2011,158.98,1,10,39.745
6/19/2011 10:15,6,19,2011,152.06,1,10,38.015
6/19/2011 10:30,6,19,2011,158.98,1,10,39.745
6/19/2011 10:45,6,19,2011,158.98,1,10,39.745
6/19/2011 11:00,6,19,2011,158.98,1,11,39.745
6/19/2011 11:15,6,19,2011,158.98,1,11,39.745
6/19/2011 11:30,6,19,2011,158.98,1,11,39.745
6/19/2011 11:45,6,19,2011,158.98,1,11,39.745
6/19/2011 12:00,6,19,2011,158.98,1,12,39.745
6/19/2011 12:15,6,19,2011,158.98,1,12,39.745
6/19/2011 12:30,6,19,2011,158.98,1,12,39.745
6/19/2011 12:45,6,19,2011,158.98,1,12,39.745
6/19/2011 13:00,6,19,2011,158.98,1,13,39.745
6/19/2011 13:15,6,19,2011,165.89,1,13,41.4725
6/19/2011 13:30,6,19,2011,158.98,1,13,39.745
6/19/2011 13:45,6,19,2011,158.98,1,13,39.745
6/19/2011 14:00,6,19,2011,158.98,1,14,39.745
6/19/2011 14:15,6,19,2011,158.98,1,14,39.745
6/19/2011 14:30,6,19,2011,158.98,1,14,39.745
6/19/2011 14:45,6,19,2011,165.89,1,14,41.4725
6/19/2011 15:00,6,19,2011,158.98,1,15,39.745
6/19/2011 15:15,6,19,2011,158.98,1,15,39.745
6/19/2011 15:30,6,19,2011,165.89,1,15,41.4725
6/19/2011 15:45,6,19,2011,158.98,1,15,39.745
6/19/2011 16:00,6,19,2011,165.89,1,16,41.4725
6/19/2011 16:15,6,19,2011,165.89,1,16,41.4725
6/19/2011 16:30,6,19,2011,165.89,1,16,41.4725
6/19/2011 16:45,6,19,2011,158.98,1,16,39.745
6/19/2011 17:00,6,19,2011,165.89,1,17,41.4725
6/19/2011 17:15,6,19,2011,110.59,1,17,27.6475
6/19/2011 17:30,6,19,2011,110.59,1,17,27.6475
6/19/2011 17:45,6,19,2011,110.59,1,17,27.6475
6/19/2011 18:00,6,19,2011,103.68,1,18,25.92
6/19/2011 18:15,6,19,2011,110.59,1,18,27.6475
6/19/2011 18:30,6,19,2011,103.68,1,18,25.92
6/19/2011 18:45,6,19,2011,103.68,1,18,25.92
6/19/2011 19:00,6,19,2011,103.68,1,19,25.92
6/19/2011 19:15,6,19,2011,110.59,1,19,27.6475
6/19/2011 19:30,6,19,2011,103.68,1,19,25.92
6/19/2011 19:45,6,19,2011,103.68,1,19,25.92
6/19/2011 20:00,6,19,2011,110.59,1,20,27.6475
6/19/2011 20:15,6,19,2011,103.68,1,20,25.92
6/19/2011 20:30,6,19,2011,103.68,1,20,25.92
6/19/2011 20:45,6,19,2011,103.68,1,20,25.92
6/19/2011 21:00,6,19,2011,103.68,1,21,25.92
6/19/2011 21:15,6,19,2011,103.68,1,21,25.92
6/19/2011 21:30,6,19,2011,103.68,1,21,25.92
6/19/2011 21:45,6,19,2011,110.59,1,21,27.6475
6/19/2011 22:00,6,19,2011,103.68,1,22,25.92
6/19/2011 22:15,6,19,2011,103.68,1,22,25.92
6/19/2011 22:30,6,19,2011,103.68,1,22,25.92
6/19/2011 22:45,6,19,2011,103.68,1,22,25.92
6/19/2011 23:00,6,19,2011,103.68,1,23,25.92
6/19/2011 23:15,6,19,2011,110.59,1,23,27.6475
6/19/2011 23:30,6,19,2011,103.68,1,23,25.92
6/19/2011 23:45,6,19,2011,103.68,1,23,25.92
6/20/2011 0:00,6,20,2011,103.68,2,0,25.92
6/20/2011 0:15,6,20,2011,110.59,2,0,27.6475
6/20/2011 0:30,6,20,2011,103.68,2,0,25.92
6/20/2011 0:45,6,20,2011,103.68,2,0,25.92
6/20/2011 1:00,6,20,2011,103.68,2,1,25.92
6/20/2011 1:15,6,20,2011,103.68,2,1,25.92
6/20/2011 1:30,6,20,2011,103.68,2,1,25.92
6/20/2011 1:45,6,20,2011,110.59,2,1,27.6475
6/20/2011 2:00,6,20,2011,103.68,2,2,25.92
6/20/2011 2:15,6,20,2011,103.68,2,2,25.92
6/20/2011 2:30,6,20,2011,103.68,2,2,25.92
6/20/2011 2:45,6,20,2011,110.59,2,2,27.6475
6/20/2011 3:00,6,20,2011,96.77,2,3,24.1925
6/20/2011 3:15,6,20,2011,110.59,2,3,27.6475
6/20/2011 3:30,6,20,2011,103.68,2,3,25.92
6/20/2011 3:45,6,20,2011,103.68,2,3,25.92
6/20/2011 4:00,6,20,2011,110.59,2,4,27.6475
6/20/2011 4:15,6,20,2011,110.59,2,4,27.6475
6/20/2011 4:30,6,20,2011,96.77,2,4,24.1925
6/20/2011 4:45,6,20,2011,103.68,2,4,25.92
6/20/2011 5:00,6,20,2011,110.59,2,5,27.6475
6/20/2011 5:15,6,20,2011,103.68,2,5,25.92
6/20/2011 5:30,6,20,2011,103.68,2,5,25.92
6/20/2011 5:45,6,20,2011,103.68,2,5,25.92
6/20/2011 6:00,6,20,2011,103.68,2,6,25.92
6/20/2011 6:15,6,20,2011,103.68,2,6,25.92
6/20/2011 6:30,6,20,2011,103.68,2,6,25.92
6/20/2011 6:45,6,20,2011,103.68,2,6,25.92
6/20/2011 7:00,6,20,2011,103.68,2,7,25.92
6/20/2011 7:15,6,20,2011,158.98,2,7,39.745
6/20/2011 7:30,6,20,2011,165.89,2,7,41.4725
6/20/2011 7:45,6,20,2011,165.89,2,7,41.4725
6/20/2011 8:00,6,20,2011,165.89,2,8,41.4725
6/20/2011 8:15,6,20,2011,165.89,2,8,41.4725
6/20/2011 8:30,6,20,2011,172.8,2,8,43.2
6/20/2011 8:45,6,20,2011,172.8,2,8,43.2
6/20/2011 9:00,6,20,2011,165.89,2,9,41.4725
6/20/2011 9:15,6,20,2011,179.71,2,9,44.9275
6/20/2011 9:30,6,20,2011,179.71,2,9,44.9275
6/20/2011 9:45,6,20,2011,179.71,2,9,44.9275
6/20/2011 10:00,6,20,2011,186.62,2,10,46.655
6/20/2011 10:15,6,20,2011,193.54,2,10,48.385
6/20/2011 10:30,6,20,2011,193.54,2,10,48.385
6/20/2011 10:45,6,20,2011,193.54,2,10,48.385
6/20/2011 11:00,6,20,2011,193.54,2,11,48.385
6/20/2011 11:15,6,20,2011,200.45,2,11,50.1125
6/20/2011 11:30,6,20,2011,193.54,2,11,48.385
6/20/2011 11:45,6,20,2011,193.54,2,11,48.385
6/20/2011 12:00,6,20,2011,200.45,2,12,50.1125
6/20/2011 12:15,6,20,2011,193.54,2,12,48.385
6/20/2011 12:30,6,20,2011,200.45,2,12,50.1125
6/20/2011 12:45,6,20,2011,193.54,2,12,48.385
6/20/2011 13:00,6,20,2011,186.62,2,13,46.655
6/20/2011 13:15,6,20,2011,200.45,2,13,50.1125
6/20/2011 13:30,6,20,2011,193.54,2,13,48.385
6/20/2011 13:45,6,20,2011,200.45,2,13,50.1125
6/20/2011 14:00,6,20,2011,193.54,2,14,48.385
6/20/2011 14:15,6,20,2011,193.54,2,14,48.385
6/20/2011 14:30,6,20,2011,193.54,2,14,48.385
6/20/2011 14:45,6,20,2011,193.54,2,14,48.385
6/20/2011 15:00,6,20,2011,193.54,2,15,48.385
6/20/2011 15:15,6,20,2011,193.54,2,15,48.385
6/20/2011 15:30,6,20,2011,193.54,2,15,48.385
6/20/2011 15:45,6,20,2011,193.54,2,15,48.385
6/20/2011 16:00,6,20,2011,186.62,2,16,46.655
6/20/2011 16:15,6,20,2011,193.54,2,16,48.385
6/20/2011 16:30,6,20,2011,186.62,2,16,46.655
6/20/2011 16:45,6,20,2011,186.62,2,16,46.655
6/20/2011 17:00,6,20,2011,186.62,2,17,46.655
6/20/2011 17:15,6,20,2011,186.62,2,17,46.655
6/20/2011 17:30,6,20,2011,179.71,2,17,44.9275
6/20/2011 17:45,6,20,2011,179.71,2,17,44.9275
6/20/2011 18:00,6,20,2011,172.8,2,18,43.2
6/20/2011 18:15,6,20,2011,179.71,2,18,44.9275
6/20/2011 18:30,6,20,2011,172.8,2,18,43.2
6/20/2011 18:45,6,20,2011,165.89,2,18,41.4725
6/20/2011 19:00,6,20,2011,172.8,2,19,43.2
6/20/2011 19:15,6,20,2011,165.89,2,19,41.4725
6/20/2011 19:30,6,20,2011,172.8,2,19,43.2
6/20/2011 19:45,6,20,2011,165.89,2,19,41.4725
6/20/2011 20:00,6,20,2011,165.89,2,20,41.4725
6/20/2011 20:15,6,20,2011,165.89,2,20,41.4725
6/20/2011 20:30,6,20,2011,165.89,2,20,41.4725
6/20/2011 20:45,6,20,2011,172.8,2,20,43.2
6/20/2011 21:00,6,20,2011,165.89,2,21,41.4725
6/20/2011 21:15,6,20,2011,165.89,2,21,41.4725
6/20/2011 21:30,6,20,2011,165.89,2,21,41.4725
6/20/2011 21:45,6,20,2011,165.89,2,21,41.4725
6/20/2011 22:00,6,20,2011,165.89,2,22,41.4725
6/20/2011 22:15,6,20,2011,110.59,2,22,27.6475
6/20/2011 22:30,6,20,2011,110.59,2,22,27.6475
6/20/2011 22:45,6,20,2011,110.59,2,22,27.6475
6/20/2011 23:00,6,20,2011,110.59,2,23,27.6475
6/20/2011 23:15,6,20,2011,110.59,2,23,27.6475
6/20/2011 23:30,6,20,2011,110.59,2,23,27.6475
6/20/2011 23:45,6,20,2011,110.59,2,23,27.6475
6/21/2011 0:00,6,21,2011,110.59,3,0,27.6475
6/21/2011 0:15,6,21,2011,110.59,3,0,27.6475
6/21/2011 0:30,6,21,2011,110.59,3,0,27.6475
6/21/2011 0:45,6,21,2011,110.59,3,0,27.6475
6/21/2011 1:00,6,21,2011,103.68,3,1,25.92
6/21/2011 1:15,6,21,2011,110.59,3,1,27.6475
6/21/2011 1:30,6,21,2011,110.59,3,1,27.6475
6/21/2011 1:45,6,21,2011,103.68,3,1,25.92
6/21/2011 2:00,6,21,2011,110.59,3,2,27.6475
6/21/2011 2:15,6,21,2011,103.68,3,2,25.92
6/21/2011 2:30,6,21,2011,110.59,3,2,27.6475
6/21/2011 2:45,6,21,2011,103.68,3,2,25.92
6/21/2011 3:00,6,21,2011,103.68,3,3,25.92
6/21/2011 3:15,6,21,2011,110.59,3,3,27.6475
6/21/2011 3:30,6,21,2011,103.68,3,3,25.92
6/21/2011 3:45,6,21,2011,110.59,3,3,27.6475
6/21/2011 4:00,6,21,2011,110.59,3,4,27.6475
6/21/2011 4:15,6,21,2011,110.59,3,4,27.6475
6/21/2011 4:30,6,21,2011,103.68,3,4,25.92
6/21/2011 4:45,6,21,2011,103.68,3,4,25.92
6/21/2011 5:00,6,21,2011,103.68,3,5,25.92
6/21/2011 5:15,6,21,2011,103.68,3,5,25.92
6/21/2011 5:30,6,21,2011,103.68,3,5,25.92
6/21/2011 5:45,6,21,2011,103.68,3,5,25.92
6/21/2011 6:00,6,21,2011,103.68,3,6,25.92
6/21/2011 6:15,6,21,2011,110.59,3,6,27.6475
6/21/2011 6:30,6,21,2011,103.68,3,6,25.92
6/21/2011 6:45,6,21,2011,103.68,3,6,25.92
6/21/2011 7:00,6,21,2011,110.59,3,7,27.6475
6/21/2011 7:15,6,21,2011,158.98,3,7,39.745
6/21/2011 7:30,6,21,2011,165.89,3,7,41.4725
6/21/2011 7:45,6,21,2011,165.89,3,7,41.4725
6/21/2011 8:00,6,21,2011,165.89,3,8,41.4725
6/21/2011 8:15,6,21,2011,172.8,3,8,43.2
6/21/2011 8:30,6,21,2011,165.89,3,8,41.4725
6/21/2011 8:45,6,21,2011,179.71,3,8,44.9275
6/21/2011 9:00,6,21,2011,172.8,3,9,43.2
6/21/2011 9:15,6,21,2011,179.71,3,9,44.9275
6/21/2011 9:30,6,21,2011,186.62,3,9,46.655
6/21/2011 9:45,6,21,2011,186.62,3,9,46.655
6/21/2011 10:00,6,21,2011,193.54,3,10,48.385
